C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_34_172.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_34_172.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_34_172.jpg, 0, 0, 0, 9.005472
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_34_278.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_34_278.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_34_278.jpg, 0, 0, 0, 8.913628
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_34_384.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_34_384.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_34_384.jpg, 0, 0, 0, 8.822708
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_34_485.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_34_485.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_34_485.jpg, 0, 0, 0, 8.732699
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_34_589.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_34_589.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_34_589.jpg, 0, 0, 0, 8.643598
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_34_694.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_34_694.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_34_694.jpg, 0, 0, 0, 8.538337
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_34_817.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_34_817.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_34_817.jpg, 0, 0, 0, 8.434429
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_34_917.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_34_917.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_34_917.jpg, 0, 0, 0, 8.348788
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_35_021.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_35_021.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_35_021.jpg, 0, 0, 0, 8.264002
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_35_122.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_35_122.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_35_122.jpg, 0, 0.2905565, 0, 8.399806
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_35_224.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_35_224.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_35_224.jpg, 0, 0.5910918, 0, 8.901296
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_35_326.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_35_326.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_35_326.jpg, 0, 0.894859, 0, 9.768038
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_35_426.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_35_426.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_35_426.jpg, 0, 1, 0, 10.86802
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_35_533.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_35_533.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_35_533.jpg, 0, 1, 0, 11.93847
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_35_635.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_35_635.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_35_635.jpg, 0, 1, 0, 13.14381
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_35_736.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_35_736.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_35_736.jpg, 0.3022712, 1, 0, 14.11733
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_35_836.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_35_836.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_35_836.jpg, 0.0003964296, 1, 0, 15.4574
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_35_939.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_35_939.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_35_939.jpg, 0, 1, 0, 16.2839
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_36_040.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_36_040.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_36_040.jpg, 0, 1, 0, 17.56135
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\center_2020_07_11_09_41_36_144.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\left_2020_07_11_09_41_36_144.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\IMG\right_2020_07_11_09_41_36_144.jpg, 0, 1, 0, 18.41219
